,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2509,2991,Fred,Catanheira,Female,48,1964-06-27,Financial Services,Mass Customer,N,No,11.0
2510,2992,Crystal,Assur,Female,26,1974-05-31,Health,Mass Customer,N,Yes,10.0
2511,2993,Blinnie,Hazelden,Female,85,1995-03-07,Financial Services,Affluent Customer,N,No,4.0
2512,2994,Karlen,Iacovacci,Female,26,1976-08-30,Manufacturing,Mass Customer,N,Yes,18.0
2513,2995,Garvin,Cunradi,Male,60,1997-01-14,Health,Mass Customer,N,Yes,2.0
2514,2996,Jerrylee,Shinfield,Female,67,1967-05-05,Financial Services,Mass Customer,N,No,14.0
2515,2997,Jo-ann,Carlile,Female,57,1973-05-17,Health,Affluent Customer,N,No,10.0
2516,2998,Quintana,Housley,Female,34,2000-12-19,Manufacturing,High Net Worth,N,Yes,2.0
2517,2999,Rinaldo,Diggin,U,28,1977-08-12,IT,Affluent Customer,N,Yes,10.722750997850783
2518,3000,Tann,McCard,Male,28,1974-05-15,Financial Services,Affluent Customer,N,No,22.0
2519,3001,Gal,Waleran,Male,48,1977-07-22,Argiculture,Mass Customer,N,No,20.0
2520,3002,Tracey,Verdun,Male,62,1956-12-06,Financial Services,Mass Customer,N,Yes,16.0
2521,3003,Brita,Tupie,Female,72,1963-05-02,Retail,Mass Customer,N,Yes,4.0
2522,3004,Waylon,Hammant,Male,82,1955-02-20,Health,Mass Customer,N,Yes,16.0
2523,3005,Rafaellle,Tantrum,Male,36,1969-01-05,Property,Affluent Customer,N,Yes,8.0
2524,3007,Tudor,Pepper,Male,38,1973-05-22,Manufacturing,Mass Customer,N,No,16.0
2525,3008,Etta,Criag,Female,40,1982-05-13,Health,High Net Worth,N,Yes,17.0
2526,3009,Hephzibah,Cliffe,Female,11,1977-04-02,Health,High Net Worth,N,Yes,14.0
2527,3011,Robena,Barks,Female,84,1994-05-11,Financial Services,High Net Worth,N,No,3.0
2528,3012,Devland,Probart,U,81,1977-08-12,IT,Mass Customer,N,Yes,10.722750997850783
2529,3013,Lorain,Eddisforth,Female,94,1968-07-28,Property,High Net Worth,N,No,6.0
2530,3015,Queenie,Flips,Female,25,2000-09-02,Retail,Affluent Customer,N,No,1.0
2531,3016,Forster,Bumford,Male,25,1985-08-11,Financial Services,High Net Worth,N,No,11.0
2532,3017,Jason,De Lorenzo,Male,88,1955-10-05,Financial Services,Affluent Customer,N,No,7.0
2533,3019,Alonso,Ceyssen,Male,98,1986-02-02,Manufacturing,Affluent Customer,N,Yes,14.0
2534,3020,Witty,McArthur,Male,13,1965-12-24,Manufacturing,High Net Worth,N,Yes,10.0
2535,3023,Rikki,Bernet,Female,37,1994-12-09,IT,High Net Worth,N,Yes,7.0
2536,3024,Franz,Craddy,Male,86,1959-01-08,Health,Mass Customer,N,No,12.0
2537,3025,Osgood,Stolting,Male,27,1977-04-23,Financial Services,Mass Customer,N,Yes,9.0
2538,3026,Minda,Pendrid,Female,11,1988-11-21,Property,Mass Customer,N,Yes,5.0
2539,3027,Augy,Rudall,Male,83,1977-10-30,Health,Mass Customer,N,Yes,5.0
2540,3028,Leandra,Schubert,Female,67,1956-07-07,Manufacturing,High Net Worth,N,No,20.0
2541,3029,Timmie,Gori,Male,85,1978-07-17,Manufacturing,Mass Customer,N,No,13.0
2542,3030,Flor,Agnew,Female,68,1998-05-21,Manufacturing,Affluent Customer,N,No,3.0
2543,3031,Diego,Bertelmot,Male,95,1996-02-02,Health,Mass Customer,N,Yes,5.0
2544,3032,Renado,Wonfor,Male,53,1992-08-02,Health,Affluent Customer,N,Yes,5.0
2545,3033,Danielle,Kener,Female,60,1979-03-17,Financial Services,High Net Worth,N,No,12.0
2546,3034,Mara,Tofanini,Female,54,1956-09-09,Manufacturing,Mass Customer,N,Yes,18.0
2547,3035,Sigfrid,Caldecot,Male,98,1980-04-15,Health,High Net Worth,N,No,13.0
2548,3036,Windy,Orehead,Female,24,1977-04-17,Property,Affluent Customer,N,Yes,11.0
2549,3037,Leanora,Isles,Female,30,1971-10-27,Financial Services,High Net Worth,N,Yes,18.0
2550,3039,Coralie,Guitonneau,Female,52,1968-07-28,Financial Services,Affluent Customer,N,No,18.0
2551,3040,Kameko,Kinrade,Female,87,1966-11-28,Retail,Mass Customer,N,No,5.0
2552,3041,Sherrie,Kingaby,Female,20,1974-03-12,Retail,Mass Customer,N,Yes,11.0
2553,3042,Barris,Trayton,Male,76,1971-03-17,Property,High Net Worth,N,Yes,15.0
2554,3044,Russell,Brittoner,Male,59,1990-04-11,Health,Affluent Customer,N,Yes,19.0
2555,3045,Renato,Mungham,Male,52,1996-10-02,Financial Services,Affluent Customer,N,Yes,2.0
2556,3046,Shela,Ridgers,Female,53,1964-06-07,Manufacturing,Affluent Customer,N,No,18.0
2557,3047,Eddy,Cossans,Male,20,1962-01-14,Retail,Mass Customer,N,Yes,19.0
2558,3048,Kenon,Messruther,Male,38,1969-05-27,Manufacturing,Mass Customer,N,No,16.0
2559,3049,Tristam,O'Fallone,Male,72,1967-07-15,Property,High Net Worth,N,Yes,12.0
2560,3051,Edi,Lugton,Female,81,1973-06-06,Manufacturing,Affluent Customer,N,Yes,7.0
2561,3053,Susie,LN_unkown,Female,67,1984-09-12,Retail,High Net Worth,N,No,17.0
2562,3054,Marieann,Wickey,Female,94,1965-07-14,Manufacturing,Affluent Customer,N,No,16.0
2563,3056,Catlin,Storm,Female,43,1968-05-27,Entertainment,Mass Customer,N,No,18.0
2564,3058,Hamnet,Kibblewhite,Male,67,1986-10-10,Manufacturing,Mass Customer,N,Yes,16.0
2565,3060,Milton,Gorini,Male,28,1982-09-14,Financial Services,Mass Customer,N,Yes,6.0
2566,3061,Evie,Bendtsen,Female,51,1991-03-18,Manufacturing,Affluent Customer,N,Yes,3.0
2567,3062,Lesley,Ruskin,Male,78,1962-11-09,Manufacturing,Mass Customer,N,No,13.0
2568,3063,Andrea,Wildber,Male,74,1999-11-04,Financial Services,Affluent Customer,N,No,2.0
2569,3064,Zach,Billison,Male,96,1995-06-14,Financial Services,Affluent Customer,N,Yes,4.0
2570,3065,Winna,Brusle,Female,88,1978-01-05,Financial Services,High Net Worth,N,Yes,13.0
2571,3066,Renell,Bellocht,Female,29,1995-01-14,Financial Services,Affluent Customer,N,Yes,2.0
2572,3067,Veronique,Wash,Female,8,1991-01-13,Manufacturing,Mass Customer,N,Yes,9.0
2573,3068,Gill,Branney,Female,88,1990-12-07,Manufacturing,Affluent Customer,N,No,1.0
2574,3069,Phylis,Traves,Female,59,1988-08-12,Financial Services,Affluent Customer,N,No,12.0
2575,3070,Malissia,Minthorpe,Female,74,1998-07-27,Health,Affluent Customer,N,Yes,1.0
2576,3071,Shirlee,Murdoch,Female,59,1989-12-25,Entertainment,Mass Customer,N,Yes,12.0
2577,3072,Roma,Prettjohn,Male,87,1979-04-12,Manufacturing,Mass Customer,N,Yes,10.0
2578,3073,Hernando,Farnham,Male,16,1967-04-12,Telecommunications,Affluent Customer,N,No,17.0
2579,3074,Tracie,Grishaev,Male,31,1969-02-18,Health,Mass Customer,N,Yes,12.0
2580,3075,Corty,Debell,Male,36,1959-10-24,Entertainment,Mass Customer,N,Yes,16.0
2581,3076,Merna,Eyers,Female,9,1991-10-01,Health,Mass Customer,N,Yes,4.0
2582,3077,Emelen,Gillopp,Male,19,2000-08-11,Manufacturing,Affluent Customer,N,No,2.0
2583,3078,Mariel,Blacksell,Female,54,1982-08-16,Retail,Mass Customer,N,No,7.0
2584,3079,Yorker,McKevany,Male,34,1959-11-18,Retail,Mass Customer,N,Yes,20.0
2585,3080,Christoforo,Santus,Male,87,1958-10-06,Financial Services,High Net Worth,N,No,10.0
2586,3082,Emlyn,Maile,Male,68,1997-03-28,Manufacturing,Mass Customer,N,Yes,2.0
2587,3084,Birgit,Dowers,Female,57,1959-07-16,Financial Services,Affluent Customer,N,Yes,16.0
2588,3086,Pieter,Gadesby,U,18,1977-08-12,IT,High Net Worth,N,No,10.722750997850783
2589,3087,Gerry,Scatcher,Male,64,1986-04-02,Health,Mass Customer,N,No,9.0
2590,3088,Hilarius,Trenbey,Male,92,1974-05-09,Retail,Affluent Customer,N,Yes,17.0
2591,3089,Wood,Nathan,Male,27,2000-02-24,Manufacturing,Affluent Customer,N,Yes,2.0
2592,3090,Zared,Pinchback,Male,81,1964-12-06,Manufacturing,Mass Customer,N,No,8.0
2593,3091,Guenevere,Treffry,Female,88,1995-08-13,Manufacturing,Affluent Customer,N,Yes,3.0
2594,3093,Harwilll,Crimes,Male,31,1992-04-01,Property,High Net Worth,N,Yes,6.0
2595,3095,Joachim,LN_unkown,Male,14,1998-10-11,Retail,High Net Worth,N,Yes,2.0
2596,3096,Lulu,Cabane,Female,32,1973-06-28,Financial Services,Mass Customer,N,No,10.0
2597,3097,Alessandro,Casley,Male,2,1978-05-09,Financial Services,Affluent Customer,N,Yes,19.0
2598,3098,Tiff,Ovett,Female,77,1980-07-15,Health,Mass Customer,N,No,12.0
2599,3099,Shelli,Benitti,Female,73,1996-11-26,Retail,Mass Customer,N,Yes,3.0
2600,3101,Paxton,Lermit,Male,68,1987-08-27,Manufacturing,High Net Worth,N,No,12.0
2601,3102,Paquito,Maitland,Male,37,1990-06-04,Property,Affluent Customer,N,No,2.0
2602,3103,Shaylah,Hatchell,Female,5,1953-10-21,Retail,Mass Customer,N,No,20.0
2603,3104,Diahann,Blundan,Female,19,1994-11-30,Property,Mass Customer,N,Yes,2.0
2604,3105,Bryn,Rycraft,Male,88,1965-10-14,Health,Mass Customer,N,No,12.0
2605,3106,Yetty,Conneely,Female,13,1989-06-03,Financial Services,Mass Customer,N,Yes,21.0
2606,3108,Trip,Ahmed,Male,94,1967-10-01,Entertainment,Mass Customer,N,No,10.0
2607,3109,Jeralee,Domleo,Female,75,1958-06-23,Health,Mass Customer,N,Yes,10.0
2608,3110,Fabien,Iacapucci,Male,14,1994-02-11,IT,Affluent Customer,N,Yes,8.0
2609,3111,Maxwell,Blabber,Male,42,1997-03-11,Financial Services,Mass Customer,N,Yes,4.0
2610,3112,Terri,Gornal,Male,41,2001-04-22,Retail,High Net Worth,N,Yes,1.0
2611,3113,Wenonah,Lethabridge,Female,52,1969-12-06,Property,Mass Customer,N,Yes,18.0
2612,3114,Judah,Prime,Male,48,1974-09-05,IT,Mass Customer,N,Yes,18.0
2613,3115,Rip,Spiers,Male,40,1981-02-26,Manufacturing,Mass Customer,N,No,8.0
2614,3116,Correy,Loynes,Male,16,1978-06-29,Health,Mass Customer,N,No,7.0
2615,3117,Nisse,Marriage,Female,68,1995-06-11,Financial Services,Affluent Customer,N,Yes,6.0
2616,3118,Cleveland,Coxon,Male,54,1993-01-22,Health,High Net Worth,N,No,9.0
2617,3120,Lauree,O'Donnell,Female,89,1979-02-04,Health,Mass Customer,N,Yes,10.0
2618,3121,Mahmoud,Batterbee,Male,82,1959-05-11,Manufacturing,Mass Customer,N,No,19.0
2619,3122,Cthrine,Orans,Female,17,1980-08-17,Manufacturing,High Net Worth,N,Yes,15.0
2620,3123,Tina,Riggulsford,Female,71,1976-08-17,Health,High Net Worth,N,No,20.0
2621,3124,Anastasie,Le Grand,Female,73,1981-02-03,Retail,High Net Worth,N,Yes,9.0
2622,3125,Krystyna,Scarasbrick,Female,2,1978-08-21,Health,High Net Worth,N,Yes,5.0
2623,3126,Bondon,Deeley,Male,7,1986-10-16,Financial Services,High Net Worth,N,No,12.0
2624,3127,Tucker,Lewsley,Male,39,1971-01-31,Health,Mass Customer,N,No,10.0
2625,3128,Betteanne,Alldread,Female,96,1965-06-26,Manufacturing,High Net Worth,N,Yes,16.0
2626,3129,Leola,Mandrier,Female,44,1955-09-25,Property,High Net Worth,N,Yes,11.0
2627,3130,Krissy,Robard,Female,53,1971-01-25,Telecommunications,Mass Customer,N,No,17.0
2628,3131,Sybilla,O' Markey,Female,63,1999-02-24,Retail,Affluent Customer,N,Yes,3.0
2629,3132,Nicko,Artois,Male,33,1975-04-15,Retail,Mass Customer,N,Yes,7.0
2630,3133,Eda,MacCheyne,Female,89,1999-05-10,Manufacturing,Mass Customer,N,No,2.0
2631,3134,Pierette,Roseman,Female,53,1995-01-20,Manufacturing,Mass Customer,N,No,5.0
2632,3135,Titus,Worsall,Male,83,1962-01-14,Financial Services,Mass Customer,N,No,16.0
2633,3136,Leonardo,Brennon,Male,60,1998-08-25,Retail,Mass Customer,N,Yes,3.0
2634,3138,Wait,Pardey,Male,34,1971-02-19,Financial Services,Mass Customer,N,Yes,6.0
2635,3139,Pail,De Blasi,Male,65,1973-06-13,Financial Services,High Net Worth,N,Yes,17.0
2636,3140,Britt,Muddimer,Female,2,1985-06-11,Manufacturing,High Net Worth,N,No,16.0
2637,3141,Esmaria,Kiernan,Female,92,1995-11-04,Retail,Mass Customer,N,Yes,3.0
2638,3142,Hubert,Kliner,Male,98,1992-08-04,Manufacturing,Mass Customer,N,No,6.0
2639,3143,Corabelle,Streatfeild,Female,0,1996-10-24,Manufacturing,Mass Customer,N,No,5.0
2640,3144,Ringo,Everson,Male,94,1978-10-29,Manufacturing,Mass Customer,N,Yes,8.0
2641,3145,Gar,Barnewille,Male,17,1978-06-17,Financial Services,High Net Worth,N,Yes,7.0
2642,3146,Fredrika,Kleinmintz,Female,79,1978-01-28,Property,Mass Customer,N,No,15.0
2643,3147,Bonnee,Farley,Female,21,1976-10-02,Retail,Affluent Customer,N,Yes,17.0
2644,3150,Morissa,Wolfendell,Female,66,1991-10-07,Financial Services,Mass Customer,N,No,5.0
2645,3151,Thorn,Choffin,U,20,1977-08-12,IT,Affluent Customer,N,Yes,10.722750997850783
2646,3152,Lettie,McGenis,Female,6,1999-06-07,Financial Services,High Net Worth,N,Yes,3.0
2647,3153,Hannis,Jakubovits,Female,87,1973-12-30,Financial Services,High Net Worth,N,No,15.0
2648,3154,Angil,Ellesmere,Female,63,1957-11-21,Telecommunications,Mass Customer,N,Yes,19.0
2649,3155,Tiphani,Fritz,Female,88,1976-12-25,IT,Affluent Customer,N,Yes,21.0
2650,3156,Bearnard,Letixier,Male,23,1976-09-28,Financial Services,Mass Customer,N,No,4.0
2651,3157,Hurlee,Fasson,Male,46,1997-07-19,Retail,Mass Customer,N,Yes,1.0
2652,3158,Korey,Lansbury,Male,27,1970-05-02,Telecommunications,Mass Customer,N,Yes,12.0
2653,3159,Jesus,MacShirie,Male,16,1967-02-01,Financial Services,Affluent Customer,N,No,12.0
2654,3160,Eadmund,Braycotton,Male,87,1978-07-03,IT,Mass Customer,N,No,21.0
2655,3161,Cindie,Naldrett,Female,71,1977-02-16,Financial Services,Mass Customer,N,Yes,4.0
2656,3162,Deanne,Delacour,Female,76,1978-02-24,Argiculture,Mass Customer,N,Yes,15.0
2657,3163,Irvine,Mc Mechan,Male,38,1968-06-01,Argiculture,Affluent Customer,N,No,19.0
2658,3164,Hortensia,Rainger,Female,53,1986-01-14,Manufacturing,Mass Customer,N,Yes,14.0
2659,3165,Vyky,Coppen,Female,56,1975-05-18,Manufacturing,Affluent Customer,N,Yes,10.0
2660,3166,Bronson,Plowman,Male,96,1955-05-11,Health,Mass Customer,N,No,20.0
2661,3167,Vernor,Stedall,Male,36,1995-01-20,Property,Mass Customer,N,No,5.0
2662,3168,Johan,Dudderidge,Male,89,1976-02-16,Health,Affluent Customer,N,No,22.0
2663,3169,Maxim,Chavrin,Male,96,1964-01-12,IT,Mass Customer,N,Yes,19.0
2664,3170,Bethanne,Kytter,Female,67,1968-01-26,Entertainment,Mass Customer,N,No,11.0
2665,3171,Leif,LN_unkown,Male,36,1967-05-23,Financial Services,Affluent Customer,N,Yes,10.0
2666,3172,Marje,Kennewell,Female,69,1961-12-17,Retail,Affluent Customer,N,No,5.0
2667,3173,Angelo,LN_unkown,Male,55,2001-10-10,Health,Mass Customer,N,Yes,1.0
2668,3174,Odele,Blackmore,Female,67,1976-11-16,Financial Services,Affluent Customer,N,No,9.0
2669,3175,Alphard,Cradduck,Male,82,1984-12-30,Health,Mass Customer,N,No,16.0
2670,3178,Gan,Marrion,Male,21,1971-09-28,Retail,Mass Customer,N,Yes,9.0
2671,3179,Jarid,Redwood,Male,87,1979-11-04,Entertainment,Affluent Customer,N,Yes,17.0
2672,3180,Gage,LN_unkown,Male,96,1974-06-14,IT,Mass Customer,N,Yes,19.0
2673,3181,Ferd,Chominski,Male,39,1976-09-29,Financial Services,High Net Worth,N,No,6.0
2674,3182,Catherina,Hammel,Female,50,1967-10-03,Financial Services,Affluent Customer,N,No,15.0
2675,3183,Craig,Phethean,Male,64,1974-06-19,Health,Mass Customer,N,No,14.0
2676,3184,Marlee,Brundle,Female,2,1976-11-08,Manufacturing,Affluent Customer,N,Yes,7.0
2677,3185,Duky,Crichley,Male,25,1956-01-18,Financial Services,Mass Customer,N,No,10.0
2678,3187,Samuele,Roycroft,Male,75,1974-05-12,Financial Services,Mass Customer,N,Yes,14.0
2679,3188,Boyd,LN_unkown,Male,94,1999-07-07,Financial Services,Mass Customer,N,No,1.0
2680,3189,Abbott,Knaggs,Male,40,1963-03-01,Financial Services,Mass Customer,N,No,11.0
2681,3191,Bobbette,Amps,Female,29,1959-07-08,Financial Services,Affluent Customer,N,Yes,12.0
2682,3192,Illa,Klemenz,Female,37,1968-09-18,Financial Services,High Net Worth,N,Yes,16.0
2683,3193,Augusta,Henryson,Female,6,1978-07-04,Property,High Net Worth,N,No,7.0
2684,3194,Hakeem,Bernardinelli,Male,38,1978-03-11,Manufacturing,Mass Customer,N,No,11.0
2685,3195,Vickie,West,Female,4,1981-03-30,Manufacturing,Mass Customer,N,No,18.0
2686,3196,Teddi,Adcocks,Female,11,1977-08-04,Health,Mass Customer,N,No,8.0
2687,3197,Stern,Ilyenko,Male,83,1976-02-18,Health,High Net Worth,N,No,14.0
2688,3198,Dur,Knappen,Male,66,1997-08-02,Manufacturing,Mass Customer,N,Yes,1.0
2689,3200,Marna,LN_unkown,Female,51,1995-11-03,Manufacturing,Mass Customer,N,No,1.0
2690,3201,Zed,Blanckley,Male,61,2000-03-31,Financial Services,Mass Customer,N,Yes,1.0
2691,3202,Garry,Gadson,Male,74,1994-09-10,Financial Services,Mass Customer,N,Yes,2.0
2692,3204,Ibby,Beedon,Female,51,1994-11-26,Health,Mass Customer,N,Yes,4.0
2693,3206,Elbertine,Trewin,Female,32,1995-03-23,Financial Services,Mass Customer,N,No,1.0
2694,3209,Clarie,Markushkin,Female,10,1964-03-28,Manufacturing,Affluent Customer,N,No,15.0
2695,3210,Stella,Abreheart,Female,80,1988-02-01,Manufacturing,Mass Customer,N,No,1.0
2696,3211,Betsy,Cosh,Female,52,1993-06-12,Health,High Net Worth,N,Yes,7.0
2697,3212,Corella,Bartomeu,Female,62,1981-01-15,Financial Services,Affluent Customer,N,No,13.0
2698,3213,Marcile,Vasiliev,Female,27,1971-09-26,Telecommunications,Affluent Customer,N,Yes,16.0
2699,3214,Cindelyn,Balas,Female,2,1993-01-21,Financial Services,Mass Customer,N,Yes,9.0
2700,3216,Edgar,Ordish,Male,59,1998-05-08,Manufacturing,Mass Customer,N,Yes,1.0
2701,3217,Lorena,Titterrell,Female,95,1968-03-12,Manufacturing,Mass Customer,N,No,8.0
2702,3218,Conny,Starbeck,Female,38,1976-02-12,Argiculture,Mass Customer,N,Yes,22.0
2703,3219,Denyse,Scutts,Female,94,1998-01-06,Financial Services,Mass Customer,N,No,3.0
2704,3220,Hunt,Linn,Male,53,1972-07-26,Manufacturing,Affluent Customer,N,No,11.0
2705,3221,Brigid,Quigley,Female,59,1959-09-25,Property,High Net Worth,N,Yes,11.0
2706,3222,Caralie,Sellors,U,40,1977-08-12,IT,Affluent Customer,N,No,10.722750997850783
2707,3223,Tiffi,Wortt,U,44,1977-08-12,IT,Mass Customer,N,Yes,10.722750997850783
2708,3224,Darell,Mulqueeny,Female,67,1996-03-12,Manufacturing,Affluent Customer,N,No,3.0
2709,3225,Durante,Reddan,Male,19,1980-06-19,Health,Mass Customer,N,Yes,4.0
2710,3226,Andi,Whittet,Female,43,1973-03-29,Entertainment,Affluent Customer,N,No,11.0
2711,3227,Costa,Sharpin,Male,37,1995-12-06,Manufacturing,Affluent Customer,N,No,2.0
2712,3228,Margette,Donaghie,Female,36,1964-08-16,Health,Mass Customer,N,No,13.0
2713,3229,Carrol,Gheorghie,Male,69,1964-10-18,Retail,High Net Worth,N,Yes,6.0
2714,3230,Calida,Clardge,Female,31,1970-02-14,Financial Services,Mass Customer,N,No,12.0
2715,3232,Rose,Milsom,Female,7,1993-10-10,Financial Services,Mass Customer,N,Yes,9.0
2716,3233,Xever,Feeley,Male,7,1959-01-06,Financial Services,Mass Customer,N,Yes,17.0
2717,3234,Mata,Hoggan,Male,35,1987-04-15,Manufacturing,Mass Customer,N,Yes,19.0
2718,3235,Leif,Woolfall,Male,88,1965-05-15,Property,Affluent Customer,N,Yes,12.0
2719,3236,Edsel,Arguile,Male,37,1993-04-01,Manufacturing,Mass Customer,N,Yes,5.0
2720,3237,Astrid,Sumnall,Female,94,1964-08-15,Manufacturing,Mass Customer,N,No,13.0
2721,3238,Sauveur,Edmands,Male,23,1977-07-20,Retail,Mass Customer,N,No,14.0
2722,3239,Wendi,Hew,Female,15,1971-12-06,Health,High Net Worth,N,No,5.0
2723,3241,Milt,Erett,Male,34,1979-10-29,Manufacturing,Mass Customer,N,Yes,16.0
2724,3242,Lib,Schohier,Female,4,1958-03-07,Manufacturing,Affluent Customer,N,Yes,14.0
2725,3243,Tim,Besset,Male,24,1973-05-19,Health,Mass Customer,N,No,7.0
2726,3244,Rosene,Bullar,Female,24,1959-05-08,Financial Services,Mass Customer,N,No,13.0
2727,3245,Wainwright,Succamore,Male,86,1959-03-27,IT,High Net Worth,N,No,7.0
2728,3246,Norene,Merle,Female,73,1968-05-20,Financial Services,Mass Customer,N,Yes,4.0
2729,3247,Bellanca,Raymond,Female,0,1985-04-09,Manufacturing,Mass Customer,N,Yes,5.0
2730,3249,Cortney,Leet,Female,46,1981-08-23,Manufacturing,Mass Customer,N,Yes,14.0
2731,3250,Hussein,Ticic,Male,27,1992-04-16,Argiculture,High Net Worth,N,Yes,4.0
2732,3251,Cammie,Edridge,Female,95,1976-08-27,Financial Services,High Net Worth,N,Yes,8.0
2733,3253,Bernadine,Shakeshaft,Female,42,1990-02-10,Financial Services,High Net Worth,N,Yes,7.0
2734,3254,Lissy,Paliser,Female,8,2001-05-22,Financial Services,Mass Customer,N,No,1.0
2735,3255,Sutherlan,Truin,U,47,1977-08-12,IT,High Net Worth,N,No,10.722750997850783
2736,3256,Collen,Kew,Female,76,1986-02-06,Financial Services,Affluent Customer,N,No,6.0
2737,3258,Hettie,Godden,Female,77,1978-12-10,Retail,Mass Customer,N,Yes,18.0
2738,3260,Kelsy,Rao,Female,6,1979-05-30,Telecommunications,High Net Worth,N,No,11.0
2739,3261,Benedicto,Blumire,Male,6,1975-01-30,Property,Mass Customer,N,Yes,5.0
2740,3262,Maynord,L'Episcopi,Male,65,1959-10-14,Entertainment,Mass Customer,N,No,12.0
2741,3263,Quentin,Forte,Female,37,1981-08-21,Manufacturing,Affluent Customer,N,No,5.0
2742,3264,Garret,Higginbottam,Male,88,1978-08-19,Financial Services,Mass Customer,N,Yes,17.0
2743,3265,Isaak,Higounet,Male,64,1967-06-02,Health,High Net Worth,N,No,11.0
2744,3267,Gerri,Prott,Male,20,1987-05-30,Property,High Net Worth,N,Yes,9.0
2745,3268,Estelle,Sam,Female,93,1986-05-31,Manufacturing,Mass Customer,N,No,20.0
2746,3270,Tracey,Redsull,Male,47,1957-04-12,Financial Services,Mass Customer,N,Yes,5.0
2747,3271,Daisi,Philip,Female,21,1986-04-18,Property,High Net Worth,N,Yes,16.0
2748,3273,Darline,Alpes,Female,72,1978-05-17,Entertainment,Mass Customer,N,No,11.0
2749,3274,Tory,Dosdell,Female,44,1973-04-26,Financial Services,Mass Customer,N,Yes,18.0
2750,3275,Lela,Carrell,Female,24,1975-10-22,Manufacturing,Mass Customer,N,No,6.0
2751,3278,Marcel,Eddolls,Male,66,1982-06-22,Financial Services,Affluent Customer,N,No,9.0
2752,3279,Morgun,Razoux,Male,55,1959-02-18,Financial Services,Mass Customer,N,No,14.0
2753,3280,Micki,McNamara,Female,49,1987-05-02,Financial Services,Mass Customer,N,Yes,21.0
2754,3282,Helga,Nuzzi,Female,8,1959-04-24,Health,High Net Worth,N,No,13.0
2755,3283,Rowe,Barbary,Female,46,1979-01-15,Property,Mass Customer,N,Yes,6.0
2756,3284,Jorrie,Cerman,Female,98,1991-08-28,Retail,Affluent Customer,N,No,2.0
2757,3285,Mendie,Teresi,Male,51,1986-12-30,Health,Affluent Customer,N,Yes,9.0
2758,3286,Kent,Hatter,Male,23,1961-06-02,Entertainment,Mass Customer,N,No,20.0
2759,3288,Fair,Dewen,U,47,1977-08-12,IT,High Net Worth,N,No,10.722750997850783
2760,3289,Frederico,Spearman,Male,43,1978-01-04,Property,Mass Customer,N,No,12.0
2761,3290,Brandyn,Gain,Male,22,1962-09-18,Manufacturing,High Net Worth,N,Yes,18.0
2762,3291,Cindy,Eakin,Female,33,1956-01-21,Manufacturing,Mass Customer,N,No,13.0
2763,3292,Hamlen,Slograve,Male,71,1973-04-09,Retail,Affluent Customer,N,Yes,3.0
2764,3294,Juditha,Leidl,Female,90,1986-06-26,Manufacturing,Affluent Customer,N,No,6.0
2765,3295,Cleavland,Karchowski,Male,14,1964-05-26,Retail,High Net Worth,N,Yes,9.0
2766,3296,Leontyne,Jackett,Female,78,1974-11-11,Financial Services,Affluent Customer,N,Yes,17.0
2767,3297,Addy,Moukes,Male,39,1975-04-26,Manufacturing,Mass Customer,N,No,13.0
2768,3298,Christine,Baignard,U,1,1977-08-12,IT,Affluent Customer,N,Yes,10.722750997850783
2769,3299,Sybille,Ballsdon,Female,27,1980-04-10,Manufacturing,Affluent Customer,N,Yes,12.0
2770,3300,Quintus,Gouldthorpe,Male,47,1961-05-22,Retail,Mass Customer,N,No,14.0
2771,3302,Faulkner,McKiernan,Male,17,1956-10-30,Financial Services,Affluent Customer,N,No,19.0
2772,3303,Ced,Cuell,Male,51,1967-02-02,Telecommunications,Affluent Customer,N,Yes,11.0
2773,3305,Neddy,La Grange,Male,25,1977-02-16,Health,Mass Customer,N,Yes,11.0
2774,3306,Iggy,Whorton,Male,50,1991-05-17,Financial Services,Mass Customer,N,No,7.0
2775,3307,Portia,Thirlwall,Female,96,1978-09-02,Health,High Net Worth,N,No,14.0
2776,3308,Daffi,Idale,Female,5,1979-05-20,Financial Services,Mass Customer,N,Yes,14.0
2777,3310,Bethany,Jarrell,Female,83,1961-10-29,Property,Affluent Customer,N,Yes,12.0
2778,3311,Clary,Bennitt,Female,57,1979-12-21,Manufacturing,Mass Customer,N,Yes,8.0
2779,3312,Franky,Nanninini,U,49,1977-08-12,IT,High Net Worth,N,No,10.722750997850783
2780,3313,Kori,Antoshin,Female,10,1995-03-15,Property,High Net Worth,N,Yes,5.0
2781,3314,Blakelee,Tassel,Female,50,1972-10-31,Financial Services,Mass Customer,N,Yes,12.0
2782,3315,Ninnette,Pandey,Female,77,1994-09-08,Property,Mass Customer,N,Yes,5.0
2783,3317,Ric,Kondrachenko,Male,35,1970-07-08,Financial Services,Mass Customer,N,Yes,11.0
2784,3318,Courtnay,Allmen,Male,37,1962-02-07,Manufacturing,High Net Worth,N,Yes,19.0
2785,3319,Erda,LN_unkown,Female,67,1966-04-04,Financial Services,Affluent Customer,N,Yes,19.0
2786,3320,Anabella,Mealham,Female,16,1994-06-02,Manufacturing,High Net Worth,N,No,6.0
2787,3322,Hew,Sworder,U,24,1977-08-12,Financial Services,Affluent Customer,N,Yes,10.722750997850783
